480	-443.9201556
481	-484.3089536
482	-497.4476906
483	-356.0611233
484	-338.1142911
485	-397.4214727
486	-353.5832667
487	-350.136485
488	-235.7806016
489	-101.349928
490	-48.20116491
491	-11.25324912
492	78.2840975
493	287.2504818
494	480.6315143
495	475.5254201
496	1343.156649
497	1274.966636
498	1407.964474
499	1521.134663
500	2265.679248
501	2049.430021
502	2515.035784
503	2985.429641
504	2914.989325
505	3008.691416
506	3577.870624
507	4071.504041
508	3168.85626
509	3218.50956
510	2356.455239
511	2046.553073
512	2419.150656
513	1786.608902
514	997.7111862
515	696.3356138
516	6.058026419
517	-492.04983
518	-691.5368408
519	-1221.876472
520	-1807.257973
521	-1965.967791
522	-2492.694793
523	-3121.155314
524	-3658.954052
525	-3255.713949
526	-4618.789471
527	-4077.438332
528	-4791.362721
529	-5281.549558
530	-5170.382096
531	-4644.276884
532	-4992.615023
533	-4834.27088
534	-4732.576313
535	-4679.628284
536	-5731.400354
537	-5000.422225
538	-4704.596261
539	-5000.463683
540	-4536.504432
541	-4475.539429
542	-4216.095048
543	-4408.978865
544	-4157.543371
545	-3300.763187
546	-4259.458798
547	-4048.928825
548	-3681.981159
549	-3755.894135
550	-3769.222295
551	-3250.613239
552	-2919.843284
553	-2856.089481
554	-2952.528731
555	-3239.990603
556	-2685.344331
557	-2960.687748
558	-2920.189575
559	-2947.050682
560	-2405.866295
561	-2765.398138
562	-2979.391595
563	-2230.555996
564	-2467.059868
565	-2780.409537
566	-2667.075845
567	-3003.303406
568	-2492.836647
569	-2442.993709
570	-2394.835043
571	-2417.029886
572	-2613.753949
573	-2477.192791
574	-2048.887551
575	-2491.706844
576	-2082.406445
577	-2165.022887
578	-1999.035899
579	-2393.676994
580	-2298.513218
581	-1856.225911
582	-1839.568107
583	-1870.629153
584	-1857.722506
585	-1887.65004
586	-1837.221118
587	-1809.318081
588	-1597.758626
589	-1910.141808
590	-1716.576559
591	-1869.900303
592	-1781.12373
593	-1621.994424
594	-1623.734994
595	-1445.647533
596	-1498.272767
597	-1372.743105
598	-1288.896006
599	-1120.575501
600	-1207.189897
601	-1269.037521
602	-1356.084896
603	-1254.739052
604	-1356.249122
605	-1221.783833
606	-879.1874081
607	-1163.386011
608	-1173.435364
609	-1114.97179
610	-1102.581538
611	-1124.148411
612	-1029.630353
613	-1002.045661
614	-1024.731474
615	-874.7918057
616	-1016.875681
617	-1066.422552
618	-1191.772113
619	-779.7560585
620	-838.1845295
621	-975.5736312
622	-692.9443761
623	-584.80586
624	-722.540864
625	-778.0010592
626	-701.0869806
627	-508.6634398
628	-369.2658776
629	-324.4997819
630	-84.32387652
631	-114.5208137
632	-35.78795135
633	197.6332053
634	261.2699709
635	568.815835
636	1076.77249
637	1130.033997
638	1600.649773
639	1946.524732
640	2400.487577
641	2899.704287
642	3245.881033
643	3833.607792
644	4285.298895
645	4885.318669
646	5527.044983
647	6405.517571
648	7487.851251
649	7596.658496
650	8595.03789
651	9517.917485
652	10586.30245
653	11156.96753
654	12334.50345
655	12691.51308
656	12785.93871
657	14345.22071
658	14945.58833
659	15239.22446
660	15841.7801
661	16311.45536
662	16534.90591
663	16653.35849
664	16870.69123
665	16978.1744
666	17324.46243
667	16704.7468
668	16753.48339
669	16773.70732
670	16053.45499
671	15594.74334
672	15211.76127
673	14007.02728
674	14225.62349
675	13622.01813
676	13051.9904
677	12854.47916
678	12230.99041
679	11360.69528
680	11079.31106
681	10136.23497
682	9487.204194
683	9314.862396
684	9038.696527
685	8423.696697
686	7962.931563
687	7395.835745
688	7281.660314
689	6848.908574
690	6289.395509
691	5961.882821
692	5539.557618
693	6134.540218
694	5072.471433
695	4790.50828
696	5017.802219
697	4485.467709
698	4127.206693
699	4229.662953
700	4121.685552
701	3652.704061
702	3532.288177
703	3374.201505
704	3426.729721
705	3339.091933
706	3197.964445
707	2920.64404
708	3116.022061
709	2729.2258
710	2907.800858
711	2844.727106
712	2806.846718
713	3102.742341
714	2870.320863
715	2947.033763
716	2666.358192
717	2534.122059
718	2752.841792
719	2813.345688
720	2584.019881
721	2793.298603
722	2404.8436
723	2297.736688
724	2601.504218
725	2398.206108
726	2091.071142
727	2639.078279
728	2443.352657
729	1823.437743
730	2124.940339
731	2294.627883
732	1899.610866
733	2358.677094
734	2201.639049
735	2261.479764
736	2204.284024
737	1506.848595
738	1776.535567
739	1728.563735
740	1870.861329
741	1649.948898
742	1396.685586
743	1387.247546
744	863.6154155
745	889.6649924
746	1428.225774
747	1054.011752
748	942.9139991
749	1324.996301
750	1771.151971
751	990.9678412
752	1226.314028
753	1312.066574
754	583.6807384
755	792.4877864
756	384.4298055
757	500.4141339
758	708.8689859
759	-46.97584111
760	781.0898014
761	17.03837989
762	222.3021984
763	598.538916
764	156.5265614
765	151.2864952
766	2.565687191
767	-1.878222486
768	406.7844678
769	78.95005065
770	207.8126739
771	705.0105709
772	778.4859105
773	374.7486249
774	-121.3163433
775	-23.42986907
776	91.30724096
777	240.5593607
778	-211.2306874
779	61.61585745
780	567.5479888
781	313.956062
782	-325.6316206
783	148.2423168
784	-656.6288299
785	-1026.315695
786	310.627897
787	205.1450811
788	-197.2365769
789	-39.20536157
790	-262.9537407
791	279.0516067
792	-159.0659058
793	-608.6519821
794	212.97678
795	65.969328
796	71.18302697
797	210.9188294
798	31.30724755
799	65.94403881
800	-1011.405543
